Scenario	Replication	[CycleTime].SampleAverage/1[min]		[LastPatientMonday].SampleAverage		Overtime		[LastPatientTuesday].SampleAverage		Overtime		[LastPatientWednesday].SampleAverage		Overtime		[LastPatientThursday].SampleAverage		Overtime		[LastPatientFriday].SampleAverage		Overtime		[TransportToLab].WorkingTime/[TransportToLab].TotalTime		[FillForm].WorkingTime/[FillForm].TotalTime		[TakeX-ray].WorkingTime/[TakeX-ray].TotalTime		[DevelopX-Ray].WorkingTime/[DevelopX-Ray].TotalTime		[Inspection].WorkingTime/[Inspection].TotalTime		[TransportToWard].WorkingTime/[TransportToWard].TotalTime		[Orderly1].WorkingTime/[Orderly1].TotalTime		[Orderly2].WorkingTime/[Orderly2].TotalTime		[Orderly3].WorkingTime/[Orderly3].TotalTime		[Orderly4].WorkingTime/[Orderly4].TotalTime		[X-RayTech1].WorkingTime/[X-RayTech1].TotalTime		[X-RayTech2].WorkingTime/[X-RayTech2].TotalTime		[X-RayTech3].WorkingTime/[X-RayTech3].TotalTime		[X-RayTech4].WorkingTime/[X-RayTech4].TotalTime		[X-RayTech5].WorkingTime/[X-RayTech5].TotalTime		[X-RayTech6].WorkingTime/[X-RayTech6].TotalTime		[X-RayRoom1].WorkingTime/[X-RayRoom1].TotalTime		[X-RayRoom2].WorkingTime/[X-RayRoom2].TotalTime		[X-RayRoom3].WorkingTime/[X-RayRoom3].TotalTime		[X-RayRoom4].WorkingTime/[X-RayRoom4].TotalTime		[DRTech1].WorkingTime/[DRTech1].TotalTime		[DRTech2].WorkingTime/[DRTech2].TotalTime		[DRTech3].WorkingTime/[DRTech3].TotalTime		[DRTech4].WorkingTime/[DRTech4].TotalTime		[DRTech5].WorkingTime/[DRTech5].TotalTime		[DarkRoom1].WorkingTime/[DarkRoom1].TotalTime		[DarkRoom2].WorkingTime/[DarkRoom2].TotalTime		[DarkRoom3].WorkingTime/[DarkRoom3].TotalTime		[DarkRoom4].WorkingTime/[DarkRoom4].TotalTime		[InMonday].SampleAverage		[InTuesday].SampleAverage		[InWednesday].SampleAverage		[InThursday].SampleAverage		[InFriday].SampleAverage		[OutMonday].SampleAverage		[OutTuesday].SampleAverage		[OutWednesday].SampleAverage		[OutThursday].SampleAverage		[OutFriday].SampleAverage		[TransportLabQueue].QueueLengthAverage		[WaitingArea].QueueLengthAverage		[WaitingX-Ray].QueueLengthAverage		[WaitingDevelop].QueueLengthAverage		[InspectionQueue].QueueLengthAverage		[ReturnQueue].QueueLengthAverage		[AvgQueueLength].Value		([TransportLabQueue].AverageQueueTime+[WaitingArea].AverageQueueTime+[WaitingX-Ray].AverageQueueTime+[WaitingDevelop].AverageQueueTime+[InspectionQueue].AverageQueueTime+[ReturnQueue].AverageQueueTime)/1[min]		[PatientEnterPhysiciansOffice].NumberAdded	
1	26	124.8676877		860.9174616		140.9174616		2285.862698		125.8626976		4007.429485		407.4294847		5127.772522		87.77252222		6625.553481		145.5534808		0.481244495		0.403373857		0.542260534		0.55393125		0.28955736		0.527885079		0.547000213		0.59012177		0.527615639		0.516402395		0.429234309		0.436942529		0.436598007		0.439226069		0.435906008		0.433161958		0.433779924		0.421670479		0.436835367		0.432893482		0.46730929		0.466324624		0.458691994		0.478139513		0.462476102		0.511642142		0.500080986		0.503345826		0.503723774		3.854166667		3.75		3.625		3.395833333		3.875		3.854166667		3.75		3.625		3.395833333		3.875		3.221887331		0.052642941		0.37340957		2.035231022		0.165126582		2.817707405		8.500878268		65.0931384		883	
1	27	132.7346462		844.4342904		124.4342904		2412.927506		252.9275057		3738.584065		138.5840654		5215.682954		175.6829544		6658.389286		178.389286		0.506827454		0.429700206		0.569018915		0.579570308		0.313695651		0.532583245		0.586672203		0.582025703		0.56568733		0.55641626		0.464677999		0.462476785		0.461845257		0.458425255		0.457546904		0.455027435		0.455528926		0.450681616		0.455559238		0.450973112		0.485495941		0.483173454		0.483369709		0.489920457		0.481769067		0.526276142		0.518693813		0.523410416		0.519281943		3.416666667		4.333333333		4.020833333		3.875		4.041666667		3.416666667		4.333333333		4.020833333		3.875		4.041666667		5.481385478		0.069208674		0.337595513		1.759345706		0.18412144		2.516261336		10.16379671		74.7410866		940	
1	28	114.9390705		798.0312464		78.03124643		2253.489648		93.48964772		3731.989733		131.9897329		5183.134423		143.1344228		6601.405316		121.405316		0.4854305		0.398224324		0.53800491		0.545028935		0.284339333		0.502583061		0.552050986		0.544801866		0.54315087		0.529411804		0.416969125		0.427487019		0.42625591		0.431576199		0.423924476		0.429336689		0.418111954		0.414235647		0.417593957		0.415182582		0.449897321		0.446676492		0.446716235		0.452383781		0.459128324		0.486076656		0.480162287		0.486017178		0.485526062		3.604166667		3.5625		3.75		3.833333333		3.729166667		3.604166667		3.5625		3.75		3.833333333		3.729166667		3.773923543		0.041243387		0.188161146		1.274901864		0.108254845		2.176817418		7.455047357		58.63364982		882	
1	29	121.4822264		890.3029374		170.3029374		2325.722955		165.7229554		3813.756594		213.7565943		5134.236116		94.23611617		6635.194221		155.1942213		0.47291379		0.387725081		0.554879686		0.567785274		0.273249878		0.506757453		0.570843976		0.521181777		0.514098638		0.497750581		0.429285278		0.422069299		0.422859938		0.426627471		0.42540198		0.423109804		0.424291817		0.425843842		0.421542844		0.425426903		0.454038227		0.463721589		0.459773856		0.46224819		0.462773272		0.498803417		0.503411912		0.501792956		0.50112021		3.458333333		3.645833333		4.208333333		2.875		3.729166667		3.458333333		3.645833333		4.208333333		2.875		3.729166667		4.336581336		0.039181482		0.273114826		1.483678489		0.097627724		1.693895287		7.826451419		62.50525803		855	
1	30	142.5034224		918.0986997		198.0986997		2278.20375		118.2037501		3849.852026		249.8520259		5140.10779		100.1077903		6690.141706		210.1417057		0.512412752		0.429402609		0.581775423		0.593095931		0.305788997		0.540852193		0.60061547		0.586222421		0.567586785		0.555326398		0.457505688		0.460079523		0.46220559		0.461126238		0.456061182		0.452617413		0.461840105		0.442277345		0.457397865		0.447534011		0.498592957		0.49415888		0.507605204		0.495877995		0.490695068		0.540358196		0.539739172		0.538347408		0.536925745		4.041666667		3.791666667		4.1875		3.5		4.291666667		4.041666667		3.791666667		4.1875		3.5		4.291666667		6.514716142		0.048562477		0.250871249		2.583071293		0.128202649		2.138973902		11.53619506		83.07911211		946	
1	31	134.729603		828.1647467		108.1647467		2339.262326		179.2623262		3832.088165		232.0881646		5218.690804		178.6908042		6587.414615		107.4146149		0.485224168		0.404441799		0.55417865		0.566226831		0.290547408		0.510988934		0.586319958		0.565212171		0.555904544		0.530938751		0.436336995		0.428180028		0.438193648		0.44189666		0.445922357		0.435718058		0.436027279		0.429756194		0.435407749		0.434502706		0.462305989		0.476763445		0.463709453		0.470086639		0.466108154		0.5040781		0.508395839		0.510047421		0.504051664		3.291666667		3.75		4.1875		4		3.583333333		3.291666667		3.75		4.1875		4		3.583333333		5.346467642		0.057236284		0.336972981		1.924298312		0.144092025		2.270359038		9.935334257		75.84214104		898	
1	32	125.2663365		814.9586001		94.95860015		2277.840312		117.8403116		3880.437132		280.4371317		5229.00302		189.0030205		6591.888518		111.8885178		0.494885064		0.406858713		0.555004537		0.569606924		0.287855065		0.528696768		0.591688417		0.569888224		0.558765065		0.545083225		0.441077048		0.451752123		0.454473473		0.440611854		0.44395343		0.448467573		0.446435624		0.434448252		0.448865984		0.444877534		0.47520787		0.476860406		0.476840828		0.496984648		0.484428448		0.525993723		0.523349957		0.525687412		0.523485609		3.541666667		3.5625		4.375		4.020833333		3.6875		3.541666667		3.5625		4.375		4.020833333		3.6875		4.652760412		0.037200724		0.257054327		2.166893355		0.117189026		1.827443441		8.941352258		66.17637057		916	
1	33	118.4395469		828.1225974		108.1225974		2352.322872		192.3228721		3744.24976		144.2497602		5126.413269		86.41326885		6667.47545		187.4754503		0.500716608		0.407379288		0.558791245		0.569835031		0.275302547		0.520657839		0.580008471		0.563243898		0.550646901		0.538564519		0.434783847		0.435601786		0.431880926		0.435629575		0.433841802		0.433749807		0.430060314		0.4197938		0.424012746		0.424401623		0.459688406		0.4529487		0.449469013		0.448062217		0.455215785		0.491684778		0.487888838		0.498919485		0.475968541		3.770833333		3.979166667		3.9375		3.416666667		4.1875		3.770833333		3.979166667		3.9375		3.416666667		4.1875		5.486613295		0.037273405		0.185664904		0.65776913		0.092454823		2.020618586		8.38793932		64.65667804		921	
1	34	112.9916516		807.6474534		87.6474534		2337.069902		177.069902		3749.354396		149.3543962		5150.889737		110.8897373		6619.6709		139.6709		0.479326138		0.397701013		0.543661886		0.554604839		0.273989566		0.497907305		0.561503284		0.551587619		0.532265116		0.512378664		0.427739436		0.428056526		0.431495336		0.421713326		0.423616192		0.429071577		0.421962587		0.417199568		0.425675228		0.419390194		0.446663749		0.444520796		0.452675461		0.439308305		0.440281687		0.482029202		0.479445815		0.483588422		0.476607867		3.416666667		3.833333333		3.75		3.645833333		3.833333333		3.416666667		3.833333333		3.75		3.645833333		3.833333333		4.219147239		0.045735318		0.263520667		1.259218879		0.122736771		1.427701545		7.215323648		56.62211328		882	
1	35	128.5131586		850.6003882		130.6003882		2449.955685		289.9556852		3697.306447		97.30644692		5191.581501		151.5815011		6690.111637		210.1116369		0.498689225		0.423666847		0.567512983		0.583077334		0.28536757		0.52698459		0.591250333		0.565202327		0.552980815		0.540420328		0.451392623		0.451486795		0.444612672		0.447377221		0.451011445		0.458343217		0.445214957		0.450414982		0.448311254		0.452268808		0.47833388		0.471000753		0.470579345		0.47073113		0.473728185		0.512364279		0.515246535		0.509956128		0.514281368		3.541666667		4.125		3.333333333		3.958333333		4.229166667		3.541666667		4.125		3.333333333		3.958333333		4.229166667		5.661366915		0.059274762		0.299724764		1.062334473		0.127031872		2.290507098		9.373208013		71.7147985		916	
1	36	129.3440606		911.5451369		191.5451369		2318.941653		158.9416532		3734.201664		134.2016642		5207.267942		167.267942		6728.79752		248.7975198		0.500061648		0.410513404		0.570445423		0.584774549		0.306628649		0.521683138		0.588983878		0.558780253		0.551771263		0.541572825		0.448969157		0.458927734		0.462553427		0.454197035		0.452437428		0.458007874		0.450938685		0.451313748		0.447330976		0.458039471		0.479202131		0.501041627		0.48286838		0.485445151		0.486327956		0.520241562		0.51875593		0.528316199		0.529748946		3.8125		3.5625		3.666666667		3.625		4.229166667		3.8125		3.5625		3.666666667		3.625		4.229166667		4.426481236		0.060062343		0.306781141		2.39191228		0.162265893		1.95001799		9.135254989		67.91034664		902	
1	37	121.6634785		820.4616069		100.4616069		2309.915582		149.9155819		3835.965579		235.9655787		5115.664429		75.66442907		6607.30133		127.3013296		0.497168073		0.408381198		0.544439578		0.555588254		0.283784187		0.523978218		0.573557929		0.567449626		0.553843793		0.538354615		0.437158372		0.433966304		0.438739637		0.438156896		0.438488128		0.428665007		0.428809375		0.427229735		0.434153804		0.424008859		0.471161691		0.470846409		0.46592446		0.45454182		0.472672169		0.507235708		0.505653866		0.504329353		0.503677151		3.541666667		3.791666667		4.291666667		3.395833333		4		3.541666667		3.791666667		4.291666667		3.395833333		4		4.79709326		0.040750824		0.273237628		1.270194507		0.131701843		2.099243722		8.48051994		65.10905514		908	
1	38	112.1176317		856.9743725		136.9743725		2324.736474		164.7364736		3701.308404		101.3084036		5136.783111		96.78311145		6709.38778		229.3877798		0.483035756		0.4029005		0.551889083		0.563002752		0.286514035		0.516072558		0.559676622		0.548248029		0.53319572		0.523390465		0.440019374		0.440757077		0.436829409		0.430954247		0.441257514		0.434369737		0.436597798		0.435681366		0.441995386		0.428987137		0.457602593		0.474491596		0.461590263		0.460629138		0.461764881		0.500950113		0.500084567		0.504460681		0.500818265		3.729166667		3.625		3.270833333		3.833333333		4.041666667		3.729166667		3.625		3.270833333		3.833333333		4.041666667		2.855280968		0.0536834		0.34198103		1.667744378		0.138693064		2.054015821		6.972705597		53.36950352		883	
1	39	114.7035037		950.920524		230.920524		2238.48448		78.48448048		3698.208568		98.20856815		5205.75776		165.7577599		6661.494844		181.4948445		0.493170461		0.408371473		0.551505202		0.563456092		0.286034279		0.518102497		0.584046397		0.550222944		0.536114585		0.527819981		0.430284858		0.426612984		0.426105216		0.42814805		0.42936969		0.430586681		0.421796074		0.41680138		0.4217066		0.415240327		0.466724438		0.463766412		0.465257431		0.467647941		0.453899615		0.50466033		0.49924746		0.500913403		0.502297383		4.25		3.166666667		3.666666667		3.6875		4.125		4.25		3.166666667		3.666666667		3.6875		4.125		4.111777837		0.038802157		0.216745877		1.221707056		0.123449566		2.023433883		7.612466811		58.78867867		902	
1	40	121.8553345		915.265733		195.265733		2300.673961		140.6739608		3796.750177		196.7501774		5165.302846		125.3028456		6691.012857		211.0128565		0.518548017		0.430129033		0.570125227		0.584817612		0.315803402		0.541660259		0.592058869		0.586524105		0.592444809		0.577642496		0.464747845		0.463816583		0.455877292		0.463161609		0.459565183		0.453808645		0.449368801		0.448648079		0.454478582		0.446090474		0.500847522		0.495674693		0.494034841		0.499633449		0.498532648		0.534064241		0.535535531		0.539654366		0.536515747		4.3125		3.9375		3.916666667		3.666666667		4.0625		4.3125		3.9375		3.916666667		3.666666667		4.0625		4.39785798		0.044956432		0.285751367		2.131737899		0.177483795		1.941373836		8.801677515		63.02790795		950	
1	41	142.8774373		905.5253418		185.5253418		2474.680587		314.6805869		3836.765329		236.7653291		5200.773759		160.7737595		6680.379842		200.3798416		0.535483408		0.450644288		0.607206116		0.620774191		0.318405059		0.561526339		0.630507197		0.614079416		0.604623215		0.58651043		0.493407886		0.48927766		0.489137817		0.496053836		0.488253665		0.49116951		0.482793421		0.490568347		0.490889484		0.491189195		0.516906036		0.525082946		0.51343751		0.518710871		0.516539422		0.562682251		0.566197732		0.559982403		0.557648959		3.916666667		4.729166667		4.25		3.958333333		4.041666667		3.916666667		4.729166667		4.25		3.958333333		4.041666667		7.715575243		0.068497245		0.3722897		2.308706198		0.165800158		1.717813236		12.18288162		83.79003292		998	
1	42	109.4149825		956.634829		236.634829		2309.915582		149.9155819		3729.860608		129.8606082		5134.604209		94.60420938		6685.329713		205.329713		0.462099223		0.370626452		0.537612124		0.557711554		0.257750435		0.483363645		0.532294875		0.514656848		0.501604236		0.472600975		0.399981517		0.391998924		0.398596727		0.403633994		0.404815353		0.398687695		0.395154176		0.39515941		0.392772614		0.393087518		0.42391316		0.432945351		0.43456508		0.436590947		0.433459077		0.477438649		0.465891643		0.470694815		0.465896634		3.791666667		3.0625		3.520833333		3.1875		3.854166667		3.791666667		2.770833333		3.8125		3.1875		3.854166667		1.889107315		0.022639263		0.279372926		0.786960796		0.091018235		3.37934406		6.357424359		53.4256722		831	
1	43	134.0353229		870.8478363		150.8478363		2390.883336		230.8833363		3757.081281		157.0812814		5136.019859		96.01985898		6590.955493		110.9554931		0.493992389		0.41238551		0.551601954		0.563184191		0.288959137		0.523074059		0.572840923		0.580883449		0.552138751		0.54621525		0.448116049		0.44582144		0.445722366		0.444061602		0.447334314		0.434333187		0.442698593		0.44624294		0.43371593		0.443066864		0.465416752		0.478852518		0.473548686		0.47021833		0.476612644		0.515178444		0.511790899		0.512463899		0.514937105		3.895833333		4.166666667		3.854166667		3.416666667		3.729166667		3.895833333		4.166666667		3.854166667		3.416666667		3.729166667		4.844174824		0.057774803		0.39598689		2.632128107		0.148074244		2.057448519		9.987513143		73.94740176		910	
1	44	114.0504114		819.4443263		99.44432628		2387.586973		227.5869731		3724.881985		124.8819852		5138.829141		98.8291409		6626.202921		146.2029214		0.486680696		0.401057232		0.551730084		0.562408104		0.27140939		0.510593451		0.558320167		0.561713898		0.540886286		0.519582982		0.417730383		0.432238883		0.428668707		0.424613787		0.426092968		0.428332156		0.417063579		0.426145322		0.412399671		0.42312621		0.447805277		0.449107108		0.449827799		0.454189219		0.448997283		0.485233425		0.487510245		0.492964698		0.485164975		3.604166667		4.166666667		3.729166667		3.770833333		3.479166667		3.604166667		4.166666667		3.729166667		3.770833333		3.479166667		4.287794762		0.032381214		0.175287346		1.287941957		0.116156192		1.731029627		7.514434907		58.3745276		895	
1	45	109.3161443		907.7177358		187.7177358		2312.407553		152.4075528		3806.202616		206.2026162		5142.460966		102.4609662		6581.501552		101.5015516		0.486764454		0.40074954		0.537987338		0.5517753		0.271226188		0.516711702		0.575504419		0.536372298		0.517402313		0.500059588		0.410570921		0.411877826		0.410276379		0.413711957		0.422647278		0.414708735		0.404209378		0.401999543		0.40475774		0.410993412		0.455675996		0.456013022		0.45524875		0.457961673		0.462908759		0.49350273		0.502210247		0.493010124		0.497349736		3.25		4		3.770833333		3.583333333		3.520833333		3.25		4		3.770833333		3.583333333		3.520833333		2.606567788		0.031162877		0.161337126		1.81939778		0.110919122		1.952623235		6.571088807		51.31569652		865	
1	46	112.5190814		905.1892382		185.1892382		2261.422341		101.4223409		3741.757175		141.7571753		5180.798097		140.798097		6590.738226		110.738226		0.495858774		0.40751073		0.552211598		0.559788922		0.272602306		0.515130562		0.564222851		0.537276722		0.550920669		0.537802922		0.430719967		0.420150136		0.437579837		0.436560333		0.41485766		0.432505717		0.420976794		0.419376997		0.423833511		0.416418656		0.448195054		0.450925415		0.448107625		0.446419882		0.444837069		0.485102054		0.479426123		0.480867679		0.488589754		4.270833333		3.625		4		3.458333333		3.666666667		4.270833333		3.625		4		3.458333333		3.666666667		4.82361099		0.031789068		0.193056584		0.633565995		0.096605026		1.829470822		7.511493459		58.67949214		908	
1	47	102.6363597		825.1464637		105.1464637		2386.494452		226.4944525		3785.554194		185.5541942		5178.8228		138.8227997		6596.757895		116.7578954		0.462977843		0.379809594		0.536759048		0.552145833		0.266680972		0.493336749		0.560104722		0.5246719		0.495251703		0.478753236		0.412077554		0.414334849		0.409235394		0.421741243		0.406661552		0.412469021		0.411741298		0.410454847		0.411066249		0.410574161		0.44928653		0.443800106		0.434740899		0.438488255		0.440490223		0.480807897		0.477220811		0.48090872		0.475699422		3.4375		3.645833333		3.458333333		3.25		3.729166667		3.4375		3.645833333		3.458333333		3.25		3.729166667		1.83965375		0.04023848		0.278377123		1.643331757		0.106006819		1.709150351		5.51075146		43.61672704		836	
1	48	123.8452511		870.4800022		150.4800022		2275.016723		115.0167229		3747.211359		147.2113585		5202.572017		162.5720166		6656.276018		176.2760181		0.499205099		0.41044965		0.556834056		0.571693848		0.310306551		0.52427171		0.585686657		0.569756348		0.561833565		0.561845669		0.440849589		0.447907997		0.445096145		0.440445033		0.442060722		0.450465069		0.433011082		0.431485647		0.431485397		0.438598815		0.497294888		0.499036251		0.494083196		0.479121458		0.488943395		0.531509914		0.531537023		0.530184643		0.530145693		4.020833333		3.75		3.833333333		3.9375		3.875		4.020833333		3.75		3.833333333		3.9375		3.875		4.165223869		0.049825428		0.265636193		2.664077418		0.156447703		1.737923582		8.882686489		64.28734174		927	
1	49	125.9072116		833.4517463		113.4517463		2317.469196		157.4691963		3764.197362		164.1973625		5269.757326		229.7573264		6616.181885		136.1818848		0.498674004		0.414655375		0.5615247		0.570960992		0.29060795		0.522285399		0.581597886		0.564101205		0.553353367		0.543901022		0.438740221		0.435656269		0.43478262		0.43780638		0.439180149		0.438323675		0.428986047		0.428832783		0.425473805		0.430060135		0.47397035		0.474805266		0.481778679		0.480826959		0.463855459		0.514097023		0.515262832		0.516336526		0.511985218		3.541666667		3.916666667		3.8125		4.041666667		3.833333333		3.541666667		3.916666667		3.8125		4.041666667		3.833333333		5.118606513		0.043586706		0.291337973		1.65301039		0.123536952		1.985148197		9.091689778		68.53690524		914	
1	50	115.3318539		921.7586369		201.7586369		2312.99478		152.9947804		3701.016599		101.0165989		5151.228118		111.228118		6653.151325		173.151325		0.502566838		0.413852885		0.554754822		0.569799809		0.292129968		0.529427304		0.584164137		0.574660254		0.552487655		0.555895127		0.456919486		0.446735375		0.446747801		0.443063293		0.448080675		0.444534793		0.438844127		0.442306752		0.438046814		0.443238787		0.468589706		0.467564685		0.472572917		0.472862431		0.46447579		0.506675086		0.504800981		0.501987729		0.507454189		4.25		3.854166667		3.729166667		3.645833333		3.895833333		4.25		3.854166667		3.729166667		3.645833333		3.895833333		4.316384401		0.04840586		0.297879853		0.940363733		0.141907948		2.236177069		7.839210915		59.57942246		925	
1	51	113.3177547		858.7553403		138.7553403		2312.611446		152.6114459		3740.909246		140.9092459		5140.665847		100.665847		6672.667427		192.667427		0.488452203		0.413043651		0.540073695		0.552676823		0.293273151		0.517467922		0.576010303		0.555835572		0.543291125		0.519972965		0.439666485		0.426941869		0.434383005		0.43249721		0.447113172		0.444304557		0.433665574		0.425866654		0.436693392		0.424910526		0.468869642		0.45941319		0.469906376		0.470205802		0.466748713		0.503613787		0.504981993		0.503090045		0.50631906		3.770833333		3.895833333		3.4375		3.625		4.166666667		3.770833333		3.895833333		3.4375		3.625		4.166666667		2.668096844		0.05525101		0.275288588		1.794991153		0.145420637		2.576948867		7.370576463		55.65818175		902	
1	52	107.3724113		851.4386335		131.4386335		2247.872893		87.8728934		3751.053735		151.0537354		5144.106445		104.1064452		6668.01337		188.0133703		0.472212172		0.386365489		0.538545478		0.550068629		0.275833034		0.507567726		0.543812906		0.546884037		0.52195664		0.503021753		0.422094404		0.426342564		0.421696363		0.428518053		0.416570351		0.422555561		0.416410718		0.421107123		0.416358595		0.427467737		0.438688616		0.440675134		0.43560579		0.446796897		0.441901892		0.472721823		0.46938171		0.475850094		0.479810019		3.4375		3.520833333		3.666666667		3.583333333		3.5625		3.4375		3.520833333		3.666666667		3.583333333		3.5625		2.898962038		0.046859166		0.298535882		1.079659036		0.128329517		1.797554019		6.121570141		49.71430256		848	
1	53	111.6913868		880.8678534		160.8678534		2305.926526		145.9265262		3713.718337		113.7183366		5174.790892		134.7908923		6580.145639		100.1456386		0.498989813		0.41788054		0.547162485		0.555787231		0.291031473		0.509346636		0.567011581		0.5639657		0.539294539		0.539899629		0.447421933		0.438936747		0.448689349		0.436145192		0.443074917		0.449156931		0.435013272		0.448764459		0.430737352		0.434325775		0.468746743		0.459846297		0.461073403		0.465081474		0.478853516		0.503100177		0.500296491		0.502853557		0.506429372		4.020833333		3.895833333		3.6875		3.875		3.5		4.020833333		3.895833333		3.6875		3.875		3.5		3.266499951		0.058145116		0.343431424		1.075392504		0.153727709		2.409408172		7.152877166		54.97259829		906	
1	54	110.3041619		823.1471569		103.1471569		2266.057656		106.0576562		3761.915095		161.9150953		5153.949202		113.9492019		6696.934436		216.9344362		0.477300358		0.397039389		0.53617416		0.551759306		0.286392616		0.506324045		0.565117413		0.528112376		0.527912993		0.502297422		0.418229318		0.420851147		0.421756184		0.410418955		0.423696206		0.416761574		0.413237512		0.410298804		0.413108895		0.405459765		0.45030714		0.447646319		0.443780484		0.449518284		0.448247976		0.484117544		0.478593689		0.481403346		0.485174458		3.583333333		3.1875		3.708333333		3.604166667		4.083333333		3.583333333		3.1875		3.708333333		3.604166667		4.083333333		2.80968586		0.054058617		0.213120772		1.307049411		0.137180766		2.340848532		6.724763191		53.69820338		867	
1	55	118.4462095		814.4595603		94.45956025		2398.827476		238.8274761		3721.238147		121.2381474		5129.736629		89.73662872		6594.626073		114.626073		0.477469987		0.391603689		0.529502875		0.548254763		0.262584984		0.495607956		0.551598893		0.532449796		0.512967325		0.495404178		0.416713928		0.416236234		0.411530571		0.411797625		0.420129161		0.410780182		0.411202549		0.417143396		0.408043094		0.410610155		0.443344842		0.434060355		0.443845475		0.443968023		0.437915354		0.477527634		0.481473629		0.475039625		0.480776641		3.354166667		4.0625		3.75		3.291666667		3.333333333		3.354166667		4.0625		3.75		3.291666667		3.333333333		3.584075629		0.04833271		0.354383003		1.50947192		0.125271457		2.000993824		7.497257086		60.43730881		849	
1	56	128.5125294		871.2402895		151.2402895		2383.159976		223.1599758		3731.07575		131.0757501		5195.977721		155.9777214		6644.115414		164.1154141		0.497828507		0.417517403		0.560650885		0.571359479		0.288341867		0.523742535		0.592856252		0.55689801		0.556717016		0.540042071		0.444097018		0.448881243		0.445705501		0.447104427		0.442155343		0.434649637		0.438483277		0.438964391		0.439977476		0.436987827		0.462916764		0.473570751		0.468012656		0.478973838		0.462757132		0.503626671		0.509480046		0.511176313		0.504768187		3.6875		4.020833333		3.5625		3.854166667		4		3.6875		4.020833333		3.5625		3.854166667		4		5.699469006		0.049461594		0.2559566		1.336873193		0.11722884		2.042893214		9.384653606		71.59741165		913	
1	57	110.3669903		850.6473789		130.6473789		2406.291141		246.2911413		3741.646106		141.6461062		5151.400731		111.4007314		6613.785134		133.7851337		0.492151908		0.400921547		0.558745084		0.571886383		0.287553491		0.522819464		0.573357304		0.566013217		0.543006954		0.524917455		0.43054642		0.439031126		0.434788504		0.433212769		0.433762578		0.424381645		0.420134374		0.419283058		0.41856587		0.432464141		0.45797771		0.4739021		0.465725257		0.46689465		0.466635689		0.501704752		0.504319224		0.502188968		0.499944305		3.5625		4.020833333		3.770833333		3.729166667		3.8125		3.5625		4.020833333		3.770833333		3.729166667		3.8125		3.559587235		0.035649894		0.183328006		1.371667252		0.109784872		1.894413337		7.044645724		53.94348929		902	
1	58	107.0379455		871.1402704		151.1402704		2324.922505		164.9225046		3752.316255		152.3162545		5149.647186		109.6471857		6592.646454		112.6464536		0.476037712		0.397052184		0.544428433		0.559281558		0.283913339		0.497361118		0.562480259		0.537934409		0.53711284		0.528719636		0.446506137		0.443701002		0.436358252		0.435471217		0.430135742		0.441834311		0.437607415		0.437874194		0.434686818		0.435780313		0.458338087		0.45554263		0.458023131		0.456219782		0.457578828		0.49854276		0.493314916		0.49606966		0.487904289		3.75		3.604166667		3.875		3.6875		3.708333333		3.75		3.604166667		3.875		3.6875		3.708333333		3.500507462		0.053852132		0.301283342		1.156586158		0.143759046		1.430848907		6.443078002		50.10655592		889	
