Scenario	Replication	[CycleTime].SampleAverage/1[min]		[LastPatientMonday].SampleAverage		Overtime		[LastPatientTuesday].SampleAverage				[LastPatientWednesday].SampleAverage				[LastPatientThursday].SampleAverage				[LastPatientFriday].SampleAverage				[TransportToLab].WorkingTime/[TransportToLab].TotalTime		[FillForm].WorkingTime/[FillForm].TotalTime		[TakeX-ray].WorkingTime/[TakeX-ray].TotalTime		[Inspection].WorkingTime/[Inspection].TotalTime		[TransportToWard].WorkingTime/[TransportToWard].TotalTime		[Orderly1].WorkingTime/[Orderly1].TotalTime		[Orderly2].WorkingTime/[Orderly2].TotalTime		[Orderly3].WorkingTime/[Orderly3].TotalTime		[Orderly4].WorkingTime/[Orderly4].TotalTime		[X-RayTech1].WorkingTime/[X-RayTech1].TotalTime		[X-RayTech2].WorkingTime/[X-RayTech2].TotalTime		[X-RayTech3].WorkingTime/[X-RayTech3].TotalTime		[X-RayTech4].WorkingTime/[X-RayTech4].TotalTime		[X-RayTech5].WorkingTime/[X-RayTech5].TotalTime		[X-RayRoom1].WorkingTime/[X-RayRoom1].TotalTime		[X-RayRoom2].WorkingTime/[X-RayRoom2].TotalTime		[X-RayRoom3].WorkingTime/[X-RayRoom3].TotalTime		[InMonday].SampleAverage		[InTuesday].SampleAverage		[InWednesday].SampleAverage		[InThursday].SampleAverage		[InFriday].SampleAverage		[OutMonday].SampleAverage		[OutTuesday].SampleAverage		[OutWednesday].SampleAverage		[OutThursday].SampleAverage		[OutFriday].SampleAverage		[TransportLabQueue].QueueLengthAverage		[WaitingArea].QueueLengthAverage		[WaitingX-Ray].QueueLengthAverage		[InspectionQueue].QueueLengthAverage		[ReturnQueue].QueueLengthAverage		[AvgQueueLength].Value		([TransportLabQueue].AverageQueueTime+[WaitingArea].AverageQueueTime+[WaitingX-Ray].AverageQueueTime+[InspectionQueue].AverageQueueTime+[ReturnQueue].AverageQueueTime)/1[min]		[PatientEnterPhysiciansOffice].NumberAdded	
1	534	77.46369951		855.1438241		135.1438241		2255.702394		95.70239405		3681.855817		81.85581683		5086.239648		46.2396475		6529.835157		49.83515695		0.476462884		0.402612975		0.526756258		0.219555401		0.493597689		0.540355474		0.530162597		0.516332141		0.50308509		0.4419984		0.448152627		0.44832245		0.441526351		0.443719954		0.466238828		0.4715182		0.459565648		4.0625		3.791666667		3.75		3.354166667		3.520833333		4.0625		3.791666667		3.75		3.354166667		3.520833333		3.128682798		0.064738796		0.501170081		0.055052153		1.504667936		5.19925961		42.46768146		882	
1	535	88.342753		840.7322276		120.7322276		2239.748875		79.74887475		3744.2053		144.2052996		5147.575506		107.5755056		6561.913383		81.91338295		0.477837813		0.408388588		0.542637065		0.220843296		0.501981995		0.537517605		0.539209921		0.524631916		0.507787742		0.445190139		0.460774228		0.450528677		0.452650562		0.447637682		0.478672295		0.477997894		0.478920755		4.083333333		2.854166667		4.020833333		3.666666667		3.833333333		4.083333333		2.854166667		4.020833333		3.666666667		3.833333333		3.535215085		0.070597514		0.812418118		0.056825249		2.050173487		6.468404204		52.5711389		881	
1	536	89.8907695		770.6164808		50.61648083		2261.250257		101.2502568		3732.354081		132.3540806		5158.230445		118.2304447		6646.039394		166.0393938		0.507193581		0.429804848		0.54712737		0.227898777		0.516002513		0.563197994		0.554731578		0.549554252		0.552599019		0.474244953		0.481769416		0.471440879		0.482549825		0.476307125		0.504984044		0.503718146		0.50414327		3.625		3.916666667		4.083333333		3.854166667		4.166666667		3.625		3.916666667		4.083333333		3.854166667		4.166666667		4.579354773		0.081530927		0.65433467		0.069679801		1.799539761		7.114760131		54.56376496		938	
1	537	74.00797291		833.4393282		113.4393282		2289.886201		129.8862013		3680.374016		80.37401623		5142.547884		102.5478838		6533.456525		53.45652528		0.479793734		0.400239203		0.529756492		0.220564138		0.497268779		0.526084775		0.524073308		0.506496511		0.494195228		0.442481419		0.43425135		0.445143237		0.432684053		0.445295535		0.460808036		0.460649459		0.45863882		3.75		3.895833333		3.229166667		3.770833333		3.416666667		3.75		3.895833333		3.229166667		3.770833333		3.416666667		2.434931709		0.064911958		0.577944066		0.051845234		1.562885365		4.640673098		38.66790839		862	
1	538	84.16294862		791.5075883		71.50758832		2239.257991		79.25799055		3764.992375		164.9923751		5109.878641		69.87864132		6589.669083		109.6690833		0.485361694		0.409909369		0.545085978		0.225020783		0.509439514		0.550041208		0.545005641		0.532905565		0.522427987		0.451891904		0.456183511		0.465844945		0.463066572		0.455377074		0.482087692		0.484155729		0.482290865		3.791666667		3.708333333		4.354166667		3.333333333		3.625		3.791666667		3.708333333		4.354166667		3.333333333		3.625		3.375836682		0.06296156		0.778772478		0.055499589		1.870951885		6.088522605		48.57336493		898	
1	539	104.9659252		818.0047194		98.00471943		2418.638044		258.6380436		3734.459621		134.4596212		5102.089933		62.08993347		6605.420169		125.4201695		0.519154546		0.442578283		0.567982904		0.239227241		0.533616057		0.584683711		0.573800934		0.560187447		0.561775851		0.491035395		0.483184772		0.489577177		0.486885334		0.482303924		0.507150635		0.515180104		0.50862028		3.979166667		4.666666667		4.0625		3.583333333		3.8125		3.979166667		4.666666667		4.0625		3.583333333		3.8125		6.820685042		0.081013363		0.654446119		0.072355022		1.732898528		9.289043051		69.6409772		960	
1	540	76.03643212		801.5231275		81.52312748		2250.253051		90.25305085		3664.2938		64.29380037		5103.278644		63.27864405		6551.951575		71.95157545		0.480212558		0.409682997		0.517756312		0.217479588		0.49918591		0.532440882		0.527675235		0.519954993		0.508900291		0.442156517		0.439630936		0.452841462		0.444264896		0.4538377		0.473427863		0.466245583		0.472931952		3.75		3.791666667		3.625		3.458333333		3.6875		3.75		3.791666667		3.625		3.458333333		3.6875		2.199759183		0.069886143		0.976457492		0.06931824		1.681236216		4.927339034		40.34190962		874	
1	541	82.67187882		784.6974701		64.69747008		2270.032035		110.0320354		3647.856383		47.85638258		5107.748022		67.7480221		6568.679966		88.67996553		0.4700311		0.401529094		0.518072822		0.221037449		0.492233239		0.51999179		0.514819714		0.510398326		0.504108135		0.438321776		0.438070825		0.434051354		0.446104566		0.438292149		0.456193463		0.46501884		0.4556812		3.708333333		3.895833333		3.229166667		3.333333333		3.9375		3.708333333		3.895833333		3.229166667		3.333333333		3.9375		3.048985376		0.065448329		0.77991248		0.06030643		1.804639671		5.698985856		47.30707579		864	
1	542	86.71653716		820.724338		100.724338		2219.569898		59.56989807		3739.98333		139.9833297		5112.818647		72.81864735		6624.629044		144.6290442		0.504658929		0.420869863		0.544916		0.235687554		0.521302476		0.555502926		0.551937221		0.544945481		0.539138807		0.466399062		0.456453583		0.462470576		0.463753895		0.472917217		0.483494385		0.488487784		0.482871146		3.9375		3.645833333		3.958333333		3.708333333		3.979166667		3.9375		3.645833333		3.958333333		3.708333333		3.979166667		4.168838369		0.065986739		0.674975399		0.054422523		1.658677336		6.568477843		51.37729249		918	
1	543	76.13375834		789.2718364		69.27183635		2282.096201		122.0962011		3673.810068		73.81006818		5096.849524		56.84952417		6580.099073		100.0990733		0.480648215		0.397498157		0.52980086		0.215295697		0.496755993		0.531530645		0.518509228		0.511365472		0.497644992		0.445532066		0.437500093		0.43220808		0.439230769		0.436861377		0.461800632		0.457995992		0.461527964		3.333333333		3.75		3.604166667		3.541666667		4.020833333		3.333333333		3.75		3.604166667		3.541666667		4.020833333		2.621014179		0.053602163		0.619311457		0.046160676		1.700342485		4.994270283		41.14047943		871	
1	544	87.81337658		791.1970603		71.1970603		2217.134317		57.13431697		3705.537119		105.5371189		5147.458408		107.4584083		6641.349305		161.349305		0.499025164		0.421509724		0.546315774		0.220748869		0.519236355		0.553805378		0.555885793		0.55200373		0.55096982		0.462315087		0.466958746		0.461630648		0.463730003		0.454081418		0.481979778		0.479649424		0.484707775		3.708333333		3.708333333		3.916666667		3.9375		4.145833333		3.708333333		3.708333333		3.916666667		3.9375		4.145833333		4.390626328		0.060918516		0.478192952		0.051994042		1.883616719		6.813354515		52.98843504		927	
1	545	76.01866019		834.5323879		114.5323879		2310.899035		150.8990345		3686.073747		86.07374673		5156.487276		116.4872759		6578.099813		98.09981265		0.501770786		0.422557267		0.553746614		0.225388534		0.516289675		0.5584725		0.548727833		0.541690749		0.539334649		0.463409656		0.464342331		0.461336588		0.467663354		0.467065238		0.492019063		0.483233292		0.489881073		4.041666667		4.270833333		3.645833333		3.708333333		3.729166667		4.041666667		4.270833333		3.645833333		3.708333333		3.729166667		2.970991866		0.056271383		0.464874911		0.051989263		1.793793012		5.285931172		41.14115552		926	
1	546	86.9978296		828.9876219		108.9876219		2326.492058		166.492058		3696.308494		96.30849373		5105.576888		65.57688807		6552.107352		72.10735245		0.492124669		0.418865065		0.543934148		0.221417476		0.512080275		0.55582033		0.545133077		0.546944002		0.544861518		0.46509686		0.470002469		0.461631891		0.464470309		0.461789838		0.488361422		0.49402355		0.492524687		3.875		4.104166667		3.6875		3.729166667		3.6875		3.875		4.104166667		3.6875		3.729166667		3.6875		3.846190936		0.07425039		0.672742666		0.060058138		1.92426305		6.517447043		51.46394815		911	
1	547	93.99240113		871.4683348		151.4683348		2313.769881		153.7698813		3731.573352		131.5733518		5110.433119		70.43311913		6606.481886		126.4818855		0.516151021		0.437896623		0.557745721		0.230323715		0.532431639		0.565688786		0.556405321		0.560393434		0.544468578		0.456408483		0.478352305		0.471510894		0.463872608		0.468428504		0.49305849		0.483665642		0.492381014		4.020833333		4.083333333		3.895833333		3.583333333		4		4.020833333		4.083333333		3.895833333		3.583333333		4		5.375695065		0.057410842		0.526066927		0.048980027		1.713728883		7.672901717		59.03477635		935	
1	548	82.21592732		877.4230639		157.4230639		2257.638636		97.63863555		3730.360369		130.3603685		5084.454019		44.4540185		6527.708841		47.70884107		0.492970485		0.408665548		0.537698561		0.222080369		0.513096346		0.542509028		0.528908003		0.524532885		0.513676052		0.458511899		0.456071959		0.457218659		0.447389856		0.457985365		0.478349807		0.481822992		0.482582495		4.0625		3.8125		3.979166667		3.354166667		3.333333333		4.0625		3.8125		3.979166667		3.354166667		3.333333333		2.81321458		0.066628864		1.065029627		0.060937361		1.809115818		5.75398889		46.37788378		885	
1	549	104.1094255		826.4863097		106.4863097		2307.096161		147.0961609		3728.522893		128.5228928		5136.826414		96.82641418		6628.024418		148.0244176		0.508687362		0.434366872		0.555660634		0.238021882		0.525187148		0.570211958		0.562674522		0.554940764		0.549602987		0.480512462		0.470530561		0.480912472		0.47390403		0.469189566		0.496289144		0.492510326		0.500286367		3.5		4.208333333		4.020833333		3.875		4.1875		3.5		4.208333333		4.020833333		3.875		4.1875		6.436416349		0.072828367		0.71700897		0.060708438		1.84429288		9.070546567		69.01986382		945	
1	550	86.97542783		794.8124041		74.81240413		2299.292928		139.2929279		3658.090616		58.09061613		5137.168795		97.1687948		6617.577581		137.5775807		0.496318885		0.418265679		0.539008192		0.220792863		0.508221489		0.548671655		0.544021793		0.527015153		0.522227905		0.449063684		0.454564444		0.452899178		0.453401141		0.44656746		0.473066027		0.471731155		0.469727321		3.833333333		3.916666667		3.375		3.6875		4.041666667		3.833333333		3.916666667		3.375		3.6875		4.041666667		4.049064875		0.059917709		0.412386776		0.054765232		1.974640409		6.496009769		52.03921887		900	
1	551	82.95551325		801.4332223		81.43322228		2280.137531		120.1375305		3710.121283		110.1212834		5196.852148		156.8521481		6556.607198		76.60719837		0.493839794		0.415898188		0.543575742		0.220190951		0.511183215		0.551357933		0.542065264		0.530649674		0.520110876		0.461282264		0.462211287		0.4623293		0.450075523		0.456761572		0.484716806		0.483487612		0.486580833		3.145833333		4.104166667		3.916666667		4.083333333		3.583333333		3.145833333		4.104166667		3.916666667		4.083333333		3.583333333		3.374096665		0.065010038		0.826402623		0.060352866		1.68290519		5.948414516		47.4063143		899	
1	552	65.96889713		836.4406107		116.4406107		2225.246735		65.24673537		3664.434918		64.43491837		5112.775656		72.77565602		6525.239805		45.23980505		0.476569022		0.388783636		0.521903689		0.211644103		0.49344732		0.521514013		0.503311863		0.493048221		0.476542446		0.428037689		0.425253602		0.425780508		0.419880338		0.418204974		0.43940104		0.448152928		0.442197694		3.791666667		3.5		3.458333333		3.4375		3.3125		3.791666667		3.5		3.458333333		3.4375		3.3125		1.423404805		0.046743294		0.407596359		0.043768684		1.696819561		3.574564018		30.7800234		835	
1	553	85.34743068		807.5212907		87.52129067		2282.160341		122.1603411		3650.50219		50.50219012		5169.249551		129.2495511		6612.350501		132.3505007		0.477697637		0.39785891		0.528765828		0.212400038		0.501840744		0.544024629		0.519343746		0.512496083		0.487372606		0.44929139		0.444944971		0.438603507		0.44098586		0.444851447		0.472540952		0.477014571		0.463872345		3.479166667		4		3.208333333		3.395833333		4.020833333		3.479166667		4		3.208333333		3.395833333		4.020833333		3.541794084		0.059105304		0.627132597		0.051576917		1.758133356		5.98616534		49.73834476		864	
1	554	86.76904851		799.8057881		79.80578812		2341.663491		181.6634915		3670.028272		70.0282725		5102.299512		62.29951237		6573.987453		93.98745323		0.479458004		0.406821574		0.534382375		0.218592337		0.496709853		0.544623974		0.532211087		0.53273235		0.523274465		0.446533256		0.450883607		0.448978136		0.457709939		0.45116859		0.470854372		0.474360727		0.4754732		3.6875		4.25		3.645833333		3.520833333		3.583333333		3.6875		4.25		3.645833333		3.520833333		3.583333333		3.533855499		0.080349726		0.766133024		0.06344072		2.002741453		6.383079701		51.37184663		892	
1	555	87.13488631		796.4929488		76.49294877		2325.543855		165.5438548		3678.440537		78.44053748		5161.960153		121.9601534		6613.013143		133.013143		0.50134861		0.419375343		0.549625871		0.227150291		0.517960672		0.557560853		0.560258123		0.551525405		0.541014098		0.470810705		0.471861412		0.464802699		0.458783712		0.463327914		0.493176532		0.489841187		0.486693983		3.770833333		3.979166667		3.604166667		3.979166667		4.083333333		3.770833333		3.979166667		3.604166667		3.979166667		4.083333333		4.127343539		0.067543293		0.615652319		0.057310429		1.893661925		6.704201076		52.09657586		927	
1	556	107.4587174		890.51871		170.51871		2257.812571		97.81257135		3832.957771		232.9577714		5102.652436		62.65243587		6617.792506		137.7925063		0.519975788		0.429298522		0.567876954		0.235212912		0.534838575		0.578334885		0.552554775		0.544476251		0.53693145		0.467693809		0.468408781		0.476100015		0.484806711		0.477072804		0.501535311		0.497873682		0.497265107		4.270833333		3.520833333		4.520833333		3.208333333		3.895833333		4.270833333		3.520833333		4.520833333		3.208333333		3.895833333		6.845424187		0.060000251		0.630505811		0.052249896		1.742201402		9.278131651		71.91563086		927	
1	557	82.05716404		801.6503792		81.65037917		2244.84751		84.84751008		3685.007561		85.00756068		5089.588377		49.58837725		6653.457705		173.4577045		0.494871193		0.416655181		0.529289981		0.239477209		0.509384733		0.543823145		0.534320961		0.523475189		0.5114804		0.455559909		0.463794703		0.449076837		0.450310997		0.450321603		0.474581376		0.468462495		0.467266938		3.416666667		3.833333333		3.708333333		3.458333333		4.291666667		3.416666667		3.833333333		3.708333333		3.458333333		4.291666667		3.085833873		0.072290151		0.716745498		0.058282928		1.947660771		5.822530292		46.82016475		893	
1	558	102.9156955		892.7771329		172.7771329		2295.264643		135.2646425		3660.072386		60.072386		5125.7929		85.79289972		6721.001424		241.0014239		0.520326735		0.428576088		0.565479295		0.242114029		0.531627403		0.574368486		0.574781757		0.577713045		0.560110464		0.484122626		0.485454964		0.477654676		0.485486186		0.484599638		0.508160779		0.509641092		0.497600734		4.333333333		4.020833333		3.604166667		3.604166667		4.5625		4.333333333		4.020833333		3.604166667		3.604166667		4.5625		6.743296679		0.068749165		0.44939488		0.053111285		1.790669813		9.052110537		67.84408562		961	
1	559	75.53770686		805.4057106		85.40571055		2226.7772		66.77720005		3654.0795		54.07949963		5121.431386		81.43138563		6643.870942		163.8709416		0.48282767		0.400541039		0.527799762		0.219264511		0.505212373		0.533654602		0.53074076		0.526082763		0.506302393		0.445146159		0.444472547		0.439360986		0.437300688		0.444045309		0.456517139		0.476017428		0.454062917		3.583333333		3.604166667		3.125		3.8125		4.229166667		3.583333333		3.604166667		3.125		3.8125		4.229166667		2.546516383		0.055214057		0.531323675		0.053233255		1.774300804		4.907354919		40.34244235		876	
1	560	90.97760605		894.3614753		174.3614753		2224.71294		64.71293977		3769.713674		169.7136742		5123.484343		83.48434253		6566.326831		86.32683138		0.500081684		0.41974209		0.554869773		0.23634895		0.516426744		0.551085812		0.546275111		0.542673703		0.531471103		0.462081992		0.465371026		0.466904343		0.463329352		0.470587063		0.49311504		0.480691047		0.48342716		4.145833333		3.541666667		4.083333333		3.625		3.770833333		4.145833333		3.541666667		4.083333333		3.625		3.770833333		4.708512671		0.07733676		0.615080412		0.059528235		1.683642676		7.084572519		55.6601034		915	
1	561	79.38904639		848.9002472		128.9002472		2254.148746		94.14874592		3671.603604		71.60360423		5093.712956		53.71295642		6564.391269		84.39126873		0.484441865		0.412427445		0.534223286		0.225179614		0.497441626		0.538903581		0.533938445		0.523472288		0.511435542		0.460902991		0.461997458		0.454292695		0.464101084		0.458361518		0.488136986		0.485958347		0.485529474		4.020833333		3.8125		3.708333333		3.375		3.75		4.020833333		3.8125		3.708333333		3.375		3.75		3.255489053		0.077018493		0.66379984		0.061767278		1.441051491		5.437358877		43.85106621		891	
1	562	102.7738416		841.0971747		121.0971747		2300.382805		140.3828048		3785.648376		185.6483761		5207.784419		167.7844192		6597.778771		117.778771		0.524211613		0.444215862		0.575784747		0.255036657		0.535095538		0.588329877		0.576327374		0.575258195		0.568473933		0.497527458		0.496550349		0.506500113		0.49213495		0.493798145		0.516374439		0.51751805		0.525410568		3.916666667		4.125		4.375		4.020833333		3.791666667		3.916666667		4.125		4.375		4.020833333		3.791666667		6.115307993		0.092242617		0.905187059		0.072682031		1.894824026		9.007561695		66.89744708		966	
1	563	79.91264624		837.0980265		117.0980265		2234.614047		74.61404727		3712.326002		112.3260015		5100.737543		60.73754312		6579.596135		99.5961348		0.489683003		0.411755438		0.532297988		0.220530882		0.502469576		0.537292557		0.54096542		0.527093366		0.509536119		0.44784236		0.452543418		0.44939598		0.462055749		0.449827314		0.476641754		0.475430758		0.481938579		3.833333333		3.75		3.75		3.395833333		3.854166667		3.833333333		3.75		3.75		3.395833333		3.854166667		2.683807848		0.069762856		1.330125737		0.060774036		1.422571529		5.50626797		43.99402729		887	
1	564	92.67211854		793.0146028		73.01460277		2316.741474		156.7414738		3701.875753		101.8757527		5095.360821		55.36082105		6623.264458		143.2644582		0.492037058		0.416262217		0.546916639		0.223010335		0.511787756		0.558304412		0.551175753		0.544023852		0.529510812		0.465050492		0.459939085		0.455274668		0.466291354		0.457726093		0.484102833		0.484470186		0.482215467		3.416666667		4.0625		3.958333333		3.666666667		4.083333333		3.416666667		4.0625		3.958333333		3.666666667		4.083333333		4.450254863		0.0730084		0.655441387		0.063643554		2.149394246		7.328098896		57.59025794		916	
1	565	86.61782941		786.0491153		66.0491153		2315.784317		155.7843174		3715.762198		115.7621982		5102.541136		62.5411359		6626.178277		146.1782765		0.498614824		0.42056989		0.53950927		0.230411881		0.517319195		0.554499265		0.548629611		0.53463149		0.519416671		0.455239553		0.458761163		0.469061956		0.454289187		0.458943065		0.484526444		0.478865001		0.483745146		3.666666667		4.229166667		3.770833333		3.520833333		3.8125		3.666666667		4.229166667		3.770833333		3.520833333		3.8125		3.469608752		0.074494576		0.794060358		0.065243343		2.140173964		6.47833765		51.24898901		907	
