Scenario	Replication	([CycleTime].SampleAverage)/1[min]		[TransportToLab].WorkingTime/[TransportToLab].TotalTime		[FillForm].WorkingTime/[FillForm].TotalTime		[TakeX-ray].WorkingTime/[TakeX-ray].TotalTime		[DevelopX-Ray].WorkingTime/[DevelopX-Ray].TotalTime		[Inspection].WorkingTime/[Inspection].TotalTime		[TransportToWard].WorkingTime/[TransportToWard].TotalTime		[Orderly1].WorkingTime/[Orderly1].TotalTime		[Orderly2].WorkingTime/[Orderly2].TotalTime		[Orderly3].WorkingTime/[Orderly3].TotalTime		[X-RayTech1].WorkingTime/[X-RayTech1].TotalTime		[X-RayTech2].WorkingTime/[X-RayTech2].TotalTime		[X-RayTech3].WorkingTime/[X-RayTech3].TotalTime		[X-RayRoom1].WorkingTime/[X-RayRoom1].TotalTime		[X-RayRoom2].WorkingTime/[X-RayRoom2].TotalTime		[DRTech1].WorkingTime/[DRTech1].TotalTime		[DRTech2].WorkingTime/[DRTech2].TotalTime		[DarkRoom1].WorkingTime/[DarkRoom1].TotalTime		[InMonday].SampleAverage		[InTuesday].SampleAverage		[InWednesday].SampleAverage		[InThursday].SampleAverage		[InFriday].SampleAverage		[OutMonday].SampleAverage		[OutTuesday].SampleAverage		[OutWednesday].SampleAverage		[OutThursday].SampleAverage		[OutFriday].SampleAverage		[TransportLabQueue].QueueLengthAverage		[WaitingArea].QueueLengthAverage		[WaitingX-Ray].QueueLengthAverage		[WaitingDevelop].QueueLengthAverage		[InspectionQueue].QueueLengthAverage		[ReturnQueue].QueueLengthAverage		[AvgQueueLength].Value		([TransportLabQueue].AverageQueueTime+[WaitingArea].AverageQueueTime+[WaitingX-Ray].AverageQueueTime+[WaitingDevelop].AverageQueueTime+[InspectionQueue].AverageQueueTime+[ReturnQueue].AverageQueueTime)/1[min]		[PatientEnterPhysiciansOffice].NumberAdded	
1	52	1207.351491		0.614799181		0.532103316		0.787140997		0.996172368		0.163036462		0.484768382		0.881259258		0.791741785		0.715903532		0.731713202		0.728046722		0.716548149		0.734021687		0.728721483		0.587011009		0.572197821		0.996172368		3.4375		3.520833333		3.666666667		3.583333333		3.5625		2		1.833333333		1.9375		1.979166667		1.895833333		19.48915778		0.278215404		3.067126502		208.7868871		0.095754861		0.06313769		231.6845245		1689.219426		458	
1	53	1119.384094		0.66406655		0.558551878		0.831905561		0.996307375		0.164908548		0.469909357		0.896483054		0.828245588		0.763338625		0.769273295		0.756813526		0.758857539		0.763903906		0.762469532		0.576243995		0.584971928		0.996307375		4.020833333		3.895833333		3.6875		3.875		3.5		1.833333333		1.958333333		1.833333333		1.875		1.833333333		24.80721798		0.286195206		2.28948003		254.6511966		0.09125963		0.053178078		282.0872679		1948.286269		443	
1	54	1249.78341		0.61453862		0.529989373		0.786221109		0.995934863		0.16205258		0.471751456		0.877892395		0.797746859		0.719870216		0.721190402		0.723627251		0.723029268		0.722963886		0.72343321		0.57882139		0.579166054		0.995934863		3.583333333		3.1875		3.708333333		3.604166667		4.083333333		1.520833333		1.958333333		2.020833333		1.895833333		2		20.21322284		0.250721127		1.2598531		222.6733116		0.077928479		0.058053386		244.4551621		1771.353087		446	
1	55	1175.227104		0.615552293		0.526208591		0.78758605		0.995176701		0.152144522		0.481149222		0.876471252		0.788553359		0.710507503		0.714587781		0.71020439		0.72328382		0.723532223		0.720527256		0.565529932		0.581791291		0.995176701		3.354166667		4.0625		3.75		3.291666667		3.333333333		1.895833333		1.895833333		1.9375		1.770833333		1.854166667		19.07890061		0.232825358		2.222443604		224.5195479		0.077719299		0.063415939		246.1171334		1804.844379		444	
1	56	1007.236495		0.65566058		0.557279459		0.842324536		0.995555388		0.163315533		0.481868284		0.895692327		0.832679814		0.76481236		0.766524648		0.759765036		0.765942686		0.772631617		0.765284946		0.576703756		0.582167164		0.995555388		3.6875		4.020833333		3.5625		3.854166667		4		1.916666667		1.833333333		1.958333333		1.833333333		1.895833333		26.60173181		0.272291332		1.845241684		240.0961671		0.08760174		0.07146484		268.8868968		1846.708158		448	
1	57	1153.239954		0.658843833		0.546564949		0.803745799		0.996562542		0.159778283		0.470656217		0.894981183		0.808833034		0.756460842		0.730060369		0.737863407		0.734969878		0.732783738		0.72803419		0.579425218		0.576915607		0.996562542		3.5625		4.020833333		3.770833333		3.729166667		3.8125		1.708333333		1.875		1.875		1.645833333		2.041666667		22.28099248		0.22921094		1.164876376		251.2792748		0.079299148		0.058209789		275.0125644		1919.291756		434	
1	58	1126.308011		0.642107923		0.54772655		0.813597366		0.996463289		0.157022924		0.464114999		0.885809579		0.810202429		0.74117144		0.746169871		0.744606501		0.747464241		0.751719474		0.751311127		0.572219464		0.581266749		0.996463289		3.75		3.604166667		3.875		3.6875		3.708333333		1.666666667		1.833333333		1.9375		1.75		2.125		22.64037457		0.2203532		2.533704702		247.0794082		0.079205647		0.064867045		272.5387078		1932.033101		442	
1	59	930.1392957		0.631775419		0.547504675		0.796645186		0.996409444		0.157777236		0.479606573		0.889336849		0.796158809		0.752230813		0.724356862		0.729415092		0.748681459		0.736790311		0.731101154		0.584363802		0.569822878		0.996409444		3.604166667		3.791666667		3.583333333		3.979166667		3.645833333		2.041666667		1.958333333		2.020833333		1.8125		1.833333333		22.19452523		0.259165591		1.825096151		223.4719809		0.089172205		0.064487928		247.8152558		1752.921629		459	
1	60	1207.393202		0.667761033		0.549628665		0.832625697		0.995496273		0.153248797		0.479330812		0.888095181		0.82775265		0.768798011		0.751161258		0.746777148		0.748957024		0.752682889		0.748902461		0.557259243		0.591485827		0.995496273		4.041666667		3.645833333		3.770833333		3.520833333		4.145833333		1.9375		1.854166667		1.729166667		1.708333333		2		26.31353211		0.216961756		0.998938114		250.9853671		0.079871975		0.068805472		278.5836045		1921.304533		438	
1	61	944.5836019		0.669819953		0.574642582		0.846278796		0.997329112		0.15444012		0.461397012		0.897626987		0.842851204		0.785196627		0.779711191		0.769080438		0.773955754		0.776872147		0.77405556		0.563617818		0.588151414		0.997329112		3.875		4.083333333		4.104166667		3.833333333		4		1.770833333		2		1.75		1.75		1.833333333		27.8866912		0.269060973		3.165616183		270.4294518		0.089640335		0.062650264		301.8134704		1990.196066		432	
1	62	1064.395749		0.676590401		0.569345148		0.831623591		0.995422557		0.155647767		0.475215467		0.897293192		0.824778316		0.776868685		0.760409776		0.760281921		0.761160852		0.763164446		0.762374596		0.563003155		0.588067169		0.995422557		4.104166667		4.25		3.75		3.145833333		4.166666667		1.625		2		1.833333333		1.9375		1.791666667		26.32062884		0.251494785		1.516508208		270.6734758		0.079071774		0.068257396		298.830365		2040.050385		436	
1	63	1250.404372		0.65481929		0.565271605		0.832419442		0.995802739		0.150983335		0.462528887		0.885715279		0.826507735		0.763594653		0.762591249		0.759591059		0.761409283		0.774527048		0.771537042		0.576122282		0.570663793		0.995802739		3.8125		3.875		3.6875		3.75		3.958333333		1.541666667		1.791666667		1.8125		2.083333333		1.895833333		25.89389673		0.251346214		2.431746688		261.0065349		0.083563708		0.060008982		289.6435335		1996.354513		433	
1	64	1099.806243		0.637160204		0.538140211		0.798690585		0.997185203		0.156081615		0.47672102		0.884148716		0.808165354		0.736912775		0.729812287		0.730987378		0.729773246		0.730034316		0.736559625		0.581091108		0.57217571		0.997185203		3.875		3.895833333		3.729166667		3.208333333		3.625		1.895833333		1.833333333		1.875		1.770833333		1.770833333		19.97066221		0.222712933		2.056960275		245.7161432		0.079779909		0.045768791		268.0122474		1891.524567		434	
1	65	1210.626422		0.610101609		0.54083641		0.808851999		0.994464209		0.159347282		0.48538627		0.871639749		0.790151366		0.729912511		0.736977917		0.741155508		0.730062381		0.745238737		0.733613751		0.574997904		0.578813587		0.994464209		4.0625		3.729166667		3.604166667		3.375		3.604166667		1.916666667		2		1.895833333		1.9375		1.854166667		22.09572029		0.25670447		1.815844827		235.5531269		0.093371033		0.066365746		259.7877623		1832.122627		456	
1	66	1365.109574		0.637361407		0.548313418		0.818800429		0.997501447		0.155995012		0.50260271		0.886163668		0.814540588		0.761817584		0.7445219		0.74894016		0.729657139		0.737620415		0.741254339		0.571824487		0.581671971		0.997501447		3.958333333		4.291666667		4.104166667		3.354166667		3.25		1.708333333		1.770833333		2		2.166666667		2.125		25.0831311		0.219712196		0.985626938		268.8374359		0.078329256		0.075331352		295.2012375		2082.261468		464	
1	67	1245.286511		0.667178132		0.576953386		0.839641865		0.995834168		0.157482267		0.477472617		0.907889611		0.850495446		0.796832027		0.777894806		0.769122248		0.772032371		0.77563768		0.775408735		0.581142846		0.572173589		0.995834168		4.083333333		3.666666667		3.916666667		3.958333333		4.1875		1.729166667		1.791666667		1.8125		1.958333333		1.895833333		27.26248696		0.273700496		1.746538174		268.2728351		0.085720472		0.064892464		297.6204532		1995.311008		436	
1	68	1385.650396		0.61918423		0.52333404		0.790892469		0.995851707		0.156470028		0.48726404		0.869666826		0.781273166		0.720407258		0.718757123		0.707640428		0.719889964		0.718987352		0.715825784		0.584582064		0.567739671		0.995851707		3.75		3.6875		3.5		3.3125		3.6875		1.625		1.958333333		1.9375		1.979166667		1.916666667		20.11652173		0.195601783		1.950052765		230.8623928		0.083713267		0.051009299		253.1755783		1853.973961		447	
1	69	1117.0553		0.621506536		0.547270351		0.828391572		0.996160643		0.162018901		0.47683633		0.857220428		0.798686662		0.727213722		0.752102993		0.746020636		0.749225155		0.757205417		0.757086003		0.583449668		0.574729875		0.996160643		3.458333333		3.5625		3.5		3.770833333		4.166666667		1.645833333		1.770833333		1.854166667		1.958333333		2		20.25156461		0.322940867		3.221771898		229.0680089		0.096567633		0.07047036		252.9347566		1766.314433		438	
1	70	1077.988805		0.664723196		0.565910206		0.819237933		0.997039212		0.147291711		0.466529435		0.891444692		0.817636524		0.760204265		0.743401137		0.748924469		0.752842814		0.757258139		0.751308266		0.586027976		0.558302947		0.997039212		3.520833333		3.833333333		4.125		3.916666667		3.541666667		1.708333333		1.875		1.729166667		1.854166667		1.854166667		23.27777711		0.268843773		1.865791253		253.6344673		0.091697338		0.056502857		279.1033823		1936.630435		428	
1	71	958.5301654		0.658020708		0.559872541		0.836231408		0.995927349		0.151486725		0.470252307		0.881774308		0.814026266		0.756087039		0.761140423		0.758820377		0.757871247		0.768771638		0.765590076		0.565476212		0.581937861		0.995927349		3.604166667		3.791666667		4.395833333		3.020833333		4.333333333		1.916666667		1.916666667		1.8125		1.854166667		1.875		27.39905798		0.240521416		2.195460246		237.6028318		0.085423723		0.067565229		267.5054367		1850.217822		445	
1	72	978.0379807		0.68299719		0.580765846		0.834820735		0.996146366		0.151036709		0.474846914		0.90450385		0.832046162		0.779435576		0.765772679		0.767016104		0.760451233		0.766658467		0.769905337		0.583633454		0.563549621		0.996146366		3.645833333		4.083333333		4.333333333		3.791666667		3.895833333		1.770833333		1.979166667		1.875		1.895833333		1.6875		28.00668228		0.248234616		1.127412024		262.1851175		0.082593896		0.072481592		291.639928		1958.851179		437	
1	73	1208.127917		0.669656665		0.568934542		0.830023195		0.996690778		0.151445622		0.485563647		0.906617205		0.848248499		0.787716853		0.769254439		0.770966538		0.754053667		0.768040041		0.77272243		0.563713904		0.584422496		0.996690778		4.104166667		4.1875		3.5625		3.520833333		4.1875		1.854166667		1.854166667		1.9375		1.875		2.0625		26.68490858		0.223304815		1.403615322		261.4759243		0.087876403		0.06982252		289.8575755		1968.639429		455	
1	74	1023.051399		0.627081148		0.545977664		0.80749076		0.995316838		0.164294814		0.490454669		0.885186349		0.803577675		0.735151057		0.73216131		0.742502703		0.745344209		0.740712246		0.737225109		0.582115474		0.577496178		0.995316838		3.291666667		3.5		3.854166667		3.791666667		4.125		2		1.979166667		2		1.958333333		1.916666667		23.13259146		0.310878152		1.861437711		204.4887762		0.091584186		0.061334594		229.8550181		1623.849396		468	
1	75	1236.928915		0.668027528		0.566217101		0.835418349		0.996944874		0.150398512		0.480532898		0.898309691		0.844757386		0.783337791		0.759938265		0.756764682		0.760070363		0.767507832		0.760939328		0.590248856		0.55709453		0.996944874		4.020833333		3.854166667		3.895833333		3.791666667		3.854166667		1.770833333		1.833333333		1.854166667		1.895833333		1.916666667		26.05258734		0.21104733		1.889898453		264.4199811		0.080567641		0.060626635		292.6341409		1987.961611		440	
1	76	1351.523657		0.675045584		0.578684372		0.85023166		0.996154969		0.160421956		0.450900263		0.887219416		0.828260651		0.779132566		0.782078346		0.778925347		0.781738221		0.79203476		0.786327804		0.581564064		0.575012861		0.996154969		4.020833333		4.208333333		4.104166667		3.458333333		3.666666667		1.541666667		1.666666667		1.895833333		1.895833333		2		26.25749482		0.28473642		2.390269681		286.7041521		0.081560601		0.054411822		315.6910648		2105.027129		427	
1	77	1217.417382		0.65188009		0.545149705		0.813077606		0.996334743		0.153127397		0.494313643		0.891674636		0.808409808		0.757091971		0.73567735		0.737702097		0.726109168		0.737339924		0.733563305		0.572787074		0.576675066		0.996334743		4.083333333		3.875		3.541666667		3.020833333		4.0625		1.708333333		1.791666667		1.895833333		2.0625		2.020833333		23.27124809		0.217602109		1.335741256		250.9777665		0.07756966		0.059641735		275.8619997		1944.385494		450	
1	78	1149.887279		0.632535867		0.536574342		0.796136144		0.996418645		0.147688699		0.483602566		0.881794321		0.798237382		0.735467152		0.715005479		0.717107748		0.734687472		0.730607366		0.722827237		0.58218694		0.561920404		0.996418645		3.666666667		3.729166667		3.708333333		3.3125		3.916666667		1.979166667		1.770833333		1.875		1.854166667		1.875		21.55379802		0.223851256		1.845961802		230.3519		0.082681054		0.062576799		254.0380879		1812.262607		444	
1	79	1072.671315		0.666837059		0.552415836		0.829596381		0.995721549		0.148196879		0.46898761		0.895178874		0.821788178		0.780768245		0.755273343		0.742535099		0.738746178		0.749371324		0.739076926		0.565435114		0.578483314		0.995721549		3.666666667		4.104166667		4.333333333		4.125		3.333333333		1.625		2.020833333		1.833333333		1.770833333		2.0625		29.65625438		0.191201074		0.763509408		269.0806078		0.079522253		0.064255383		299.755828		2029.398841		442	
1	80	1192.045511		0.668629122		0.586098574		0.855459084		0.996519582		0.158062196		0.470332029		0.90671945		0.853283694		0.783142588		0.779524585		0.789253723		0.788630088		0.790267226		0.796499942		0.572005405		0.582576373		0.996519582		4		4.145833333		4.104166667		4.104166667		3.4375		1.708333333		1.854166667		1.875		2.104166667		1.770833333		28.41612191		0.312859165		1.891754146		278.1954837		0.083239427		0.07084339		308.8870624		2057.6734		442	
1	81	972.5833427		0.665725409		0.56495967		0.812952412		0.99225999		0.14932548		0.473628194		0.899755058		0.837418093		0.778892565		0.751535318		0.753050581		0.741711995		0.748779097		0.74947053		0.569937263		0.571648207		0.99225999		3.375		3.9375		4.041666667		3.75		4.25		1.854166667		1.708333333		2		1.958333333		1.729166667		25.9701539		0.232764552		1.350685535		242.417485		0.084386907		0.051612334		270.0227013		1861.865545		439	
1	82	1201.303068		0.614180772		0.518924		0.787006859		0.997610199		0.160769384		0.501720344		0.879100393		0.78836043		0.714451707		0.711552109		0.713085302		0.702018429		0.704810377		0.706671657		0.578349511		0.580030073		0.997610199		3.520833333		3.770833333		3.375		3.479166667		3.8125		2.041666667		1.8125		1.8125		2.041666667		1.979166667		19.89393587		0.205591349		1.636433057		214.448318		0.077115306		0.053760332		236.2380386		1726.433276		460	
1	83	1063.415816		0.674087034		0.572597106		0.84978235		0.995283974		0.158372558		0.478030422		0.897440341		0.842873295		0.779420733		0.778553261		0.775734448		0.771803921		0.781041641		0.784063895		0.578292522		0.57536401		0.995283974		3.875		4.020833333		4.270833333		3.375		3.833333333		1.645833333		1.895833333		1.958333333		1.833333333		1.854166667		27.99170531		0.262360712		2.84855155		267.0588281		0.090336203		0.050316245		298.2117619		1993.322065		436	
1	84	1023.331258		0.652798671		0.56787691		0.832879846		0.996941102		0.158223348		0.474333145		0.898154393		0.836077628		0.759505422		0.766438633		0.764456798		0.768873983		0.770989476		0.777534399		0.571295253		0.583869197		0.996941102		3.541666667		4.270833333		4.104166667		3.8125		3.458333333		1.9375		1.6875		1.875		1.958333333		1.833333333		25.54679795		0.265038715		1.912104766		257.5428935		0.086384101		0.063687561		285.3305225		1937.854583		441	
1	85	1010.253488		0.67088086		0.587455843		0.847906343		0.995597517		0.158782192		0.469932282		0.91190266		0.847040421		0.793612595		0.785728868		0.780190429		0.775717022		0.78621668		0.783323992		0.586773478		0.567606231		0.995597517		4.25		3.916666667		3.5		3.791666667		4.354166667		1.854166667		1.791666667		1.9375		1.625		1.833333333		27.59478141		0.295261114		2.016742406		267.6508239		0.085786199		0.07255389		297.6301627		1966.886152		429	
1	86	1159.526234		0.623676188		0.526346225		0.790417635		0.995543321		0.158070427		0.478365919		0.876840502		0.806426746		0.726818406		0.718858106		0.715814606		0.729477293		0.717580849		0.729306318		0.592070824		0.561542924		0.995543321		3.4375		3.479166667		3.833333333		3.520833333		3.875		1.833333333		1.6875		1.875		1.979166667		1.854166667		19.75524515		0.239283442		1.216101329		225.4361804		0.080672262		0.065101421		246.7119117		1779.245094		438	
1	87	1241.999545		0.621440708		0.532109415		0.793147006		0.995248578		0.158429813		0.481055991		0.872806089		0.799873062		0.727617214		0.716377555		0.726975126		0.713726353		0.71853468		0.710379567		0.581625534		0.572052857		0.995248578		3.5625		3.833333333		3.625		3.75		3.5625		1.791666667		1.958333333		1.8125		2.020833333		1.958333333		21.55097263		0.247381319		1.260921666		232.5349243		0.080042616		0.064635426		255.6588353		1828.447303		453	
1	88	1173.632312		0.66684626		0.557412899		0.822652959		0.995727148		0.155132327		0.487227844		0.893904031		0.833751594		0.781337043		0.760950449		0.756476728		0.731117835		0.742942095		0.750397535		0.577138095		0.57372138		0.995727148		3.708333333		4.0625		3.854166667		3.5625		4.166666667		1.895833333		1.958333333		1.895833333		1.895833333		2.020833333		27.95784782		0.206114694		1.296177333		243.5296733		0.073004311		0.072235284		273.0620484		1892.332858		459	
1	89	1158.557697		0.669751706		0.565705529		0.826107997		0.997284348		0.160942908		0.489960446		0.911347111		0.851291574		0.784383391		0.760995248		0.759431937		0.762233384		0.760370577		0.757058402		0.575231057		0.582996199		0.997284348		4.145833333		4.145833333		3.9375		3.479166667		3.875		1.9375		2.083333333		1.9375		1.854166667		1.875		26.11600047		0.251862023		1.280190067		259.1140103		0.082945565		0.074662306		286.8367252		1946.004192		460	
1	90	1309.342634		0.668766018		0.54133498		0.805837859		0.99587355		0.162163692		0.48897511		0.905938807		0.81684727		0.762511262		0.73347646		0.730485981		0.738058712		0.724596627		0.726387339		0.588009073		0.570028169		0.99587355		4.145833333		3.708333333		3.770833333		3.6875		3.770833333		1.979166667		1.791666667		1.875		2		1.9375		22.55201249		0.213012974		1.203866742		252.9057866		0.072224006		0.048487636		276.9231665		1942.491058		455	
1	91	1101.228254		0.659097344		0.578368685		0.839605273		0.997072106		0.155841121		0.463461812		0.90952472		0.838934541		0.790006595		0.774852176		0.762823741		0.789678822		0.785600742		0.780767524		0.568929874		0.583983353		0.997072106		4.104166667		3.9375		3.583333333		3.583333333		4.333333333		1.729166667		1.979166667		1.666666667		1.8125		1.770833333		27.26485339		0.295057353		1.808447425		266.256396		0.091944537		0.059432088		295.6841863		1977.42947		425	
1	92	1100.598422		0.652870956		0.574580056		0.832394676		0.997267646		0.152734653		0.465002147		0.901148303		0.824668181		0.770409388		0.767911906		0.768756671		0.766033854		0.770346983		0.776336752		0.560103323		0.589898976		0.997267646		4.020833333		3.958333333		3.916666667		3.791666667		3.791666667		1.791666667		1.791666667		2		1.895833333		1.75		25.65019777		0.302903553		2.943591201		264.648668		0.089956833		0.070969271		293.6163298		1970.739212		438	
1	93	1053.030912		0.687197241		0.570292235		0.842910338		0.996822847		0.147078083		0.487924426		0.904978997		0.845631819		0.79936312		0.766098396		0.757179257		0.761319093		0.757288065		0.767013301		0.570000973		0.573899957		0.996822847		4.020833333		3.8125		4.125		3.8125		4.104166667		1.854166667		1.958333333		1.895833333		2.020833333		1.791666667		28.62990894		0.208894144		0.840142501		258.5713196		0.076722739		0.052876971		288.3031421		1937.265127		452	
1	94	1285.857155		0.651271329		0.563771207		0.823514849		0.997133094		0.163831036		0.503168079		0.902269397		0.825674254		0.765016833		0.760832823		0.756111609		0.757111751		0.757626089		0.763281493		0.582415105		0.578549024		0.997133094		3.8125		3.770833333		4.229166667		3.25		4.0625		1.833333333		2.041666667		1.979166667		2.020833333		2.041666667		25.74974603		0.287087456		1.797509051		238.5926464		0.085684845		0.067192545		266.4941815		1846.384515		471	
1	95	1387.555225		0.664870037		0.572902741		0.825948582		0.996652775		0.154045206		0.483759541		0.900464131		0.842896897		0.785177918		0.761060449		0.762943066		0.759142496		0.76568363		0.760055438		0.593997678		0.556700303		0.996652775		4.125		3.895833333		3.916666667		3.791666667		3.75		1.625		2.020833333		1.770833333		1.958333333		2.104166667		27.94045466		0.245205067		2.140900898		269.2975036		0.082195984		0.059816357		299.6838806		2046.657956		450	
1	96	1247.280382		0.643141602		0.541283529		0.808131544		0.996432253		0.157522791		0.488397597		0.888405813		0.809996916		0.733269474		0.734283726		0.727634788		0.729583246		0.727632923		0.733906421		0.561022306		0.592932738		0.996432253		4.0625		4		3.166666667		3.270833333		4		1.770833333		2.125		1.979166667		1.854166667		1.8125		21.87849239		0.224658551		1.275666021		236.3438657		0.076368524		0.065870519		259.7885532		1841.60852		453	
